"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"Package"	""	"OSLO-Organisatie"	"{0B8C91C2-590D-4a1a-8C3F-765658F182A3}"	""	""	""	""	""	""	""	""	""	"http://data.vlaanderen.be/ns/"	"organisatie"	"http://www.w3.org/2002/07/owl#Ontology"	""	""	""
"CLASS"	"OSLO-Organisatie"	"Vervanging"	"{23E07831-0974-4233-8231-CD9383FA9E4A}"	"Veranderingsgebeurtenis"	""	""	""	""	"TODO"	""	""	"false"	"http://data.vlaanderen.be/ns/organisatie#"	"Vervanging"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/org#ChangeEvent"
"CLASS"	"OSLO-Organisatie"	"Fusie"	"{C1481C6A-4EAE-44b4-949E-3A4D4E7DF48B}"	"Veranderingsgebeurtenis"	""	""	""	""	"TODO"	""	""	"false"	"http://data.vlaanderen.be/ns/organisatie#"	"Fusie"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/org#ChangeEvent"
"CLASS"	"OSLO-Organisatie"	"Splitsing"	"{C99EE403-C5EC-4a8e-8889-1B5D39991295}"	"Veranderingsgebeurtenis"	""	""	""	""	"TODO"	""	""	"false"	"http://data.vlaanderen.be/ns/organisatie#"	"Splitsing"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/org#ChangeEvent"
"ENUMERATION"	"OSLO-Organisatie"	"Rechtstoestandtype"	"{8D04F9AA-F3BD-4ed2-80E1-CC2C52B1AE85}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"ENUMERATION"	"OSLO-Organisatie"	"Rechtsvormtype"	"{ADC96F89-3424-4c73-BC6F-B3337DC0AE07}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"ENUMERATION"	"OSLO-Organisatie"	"StopzettingType"	"{6D8E42C9-AD88-43bc-98A1-619C9AAC6E54}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"ENUMERATION"	"OSLO-Generiek"	"ATU"	"{78F0AB63-CAFF-4e7d-9E7B-070BB6A5E0E6}"	""	""	""	""	""	"TODO"	""	"http://data.europa.eu/euodp/en/data/dataset/atu"	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"ENUMERATION"	"OSLO-Organisatie"	"OrganisatieType"	"{AF1B8EEF-5857-4bdf-8CDA-812FC1A52DEF}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"ENUMERATION"	"OSLO-Organisatie"	"OrganisatieStatus"	"{0D715D5D-DC51-4ec5-A70E-E4139EB4BAB7}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"ENUMERATION"	"OSLO-Organisatie"	"Rechtspersoonlijkheidtype"	"{0CACCA69-C4B0-4e2e-A05C-7A64D59C8C39}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"ENUMERATION"	"OSLO-Organisatie"	"OrganisatieClassificatie"	"{A269CF1D-33D8-4e6c-A82E-23519FF6E672}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"ENUMERATION"	"OSLO-Organisatie"	"OrganisatieActiviteit"	"{B27465EB-F5D3-4205-ABAE-2CB3783B43C2}"	""	""	""	""	""	"TODO"	""	""	"true"	"http://www.w3.org/2004/02/skos/core#"	"Concept"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"ENUMERATION"	"OSLO-Organisatie"	"Rol"	"{BB56784D-A0A7-4a2f-94EC-25093B279416}"	""	""	""	""	""	"Rol die een Agent kan vervullen binnen een Organisatie."	"Kan een rol zijn ihkv een Lidmaatschap of ihkv een Functie."	""	"true"	"http://www.w3.org/ns/org#"	"Role"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	""
"CLASS"	"OSLO-Organisatie"	"Hoedanigheid"	"{46E6DC3E-A5CB-4ca6-9587-5FEF8154D7E6}"	"Positie, Agent"	""	""	""	""	"Agent met een Functie."	"Laat een Functie toe om te handelen,bv ihkv een Dienstverlening (bv diversiteitsplan wordt opgemaakt door diversieteitsambtenaar)."	""	"false"	"http://data.vlaanderen.be/ns/organisatie#"	"Hoedanigheid"	"http://www.w3.org/2000/01/rdf-schema#Class"	""	""	"http://www.w3.org/ns/org#Post, http://purl.org/dc/terms/Agent"
